,Unnamed: 0,Unnamed: 0.1,imdb_title_id,original_title,year,genre,director,actors,avg_vote,cast_size,comb
7853,14910,17706,tt6048922,greyhound,2020,"Action, Drama, History",Aaron Schneider,Tom Hanks Elisabeth Shue Stephen Graham Matt Helm Craig Tate Rob Morgan Travis Quentin Jeff Burkes Matthew Zuk Joseph Poliquin Casey Bond Josh Wiggins Michael Benz Grayson Russell Ian James Corlett,7.0,15,"Aaron Schneider Tom Hanks Elisabeth Shue Stephen Graham Matt Helm Craig Tate Rob Morgan Travis Quentin Jeff Burkes Matthew Zuk Joseph Poliquin Casey Bond Josh Wiggins Michael Benz Grayson Russell Ian James Corlett Action, Drama, History"
7854,14915,17712,tt6053438,first reformed,2017,"Drama, Mystery, Thriller",Paul Schrader,Ethan Hawke Amanda Seyfried Cedric the Entertainer Victoria Hill Philip Ettinger Michael Gaston Bill Hoag Kristin Villanueva Ingrid Kullberg-Bendz Ken Forman Christopher Dylan White Frank Rodriguez Gary Lee Mahmoud Joseph Anthony Jerez Sue Jean Kim,7.1,15,"Paul Schrader Ethan Hawke Amanda Seyfried Cedric the Entertainer Victoria Hill Philip Ettinger Michael Gaston Bill Hoag Kristin Villanueva Ingrid Kullberg-Bendz Ken Forman Christopher Dylan White Frank Rodriguez Gary Lee Mahmoud Joseph Anthony Jerez Sue Jean Kim Drama, Mystery, Thriller"
7855,14916,17713,tt6053440,princess cyd,2017,"Drama, Romance",Stephen Cone,Marika Mashburn Jessie Pinnick Paul Brian Fagen Keith Kupferer Rebecca Spence Meighan Gerachis Matthew Quattrocki Dane Loperena Tyler Ross Malic White James Vincent Meredith Mitchell Fain Jessica Ervin Leslie Neilan Spencer Neilan,6.7,15,"Stephen Cone Marika Mashburn Jessie Pinnick Paul Brian Fagen Keith Kupferer Rebecca Spence Meighan Gerachis Matthew Quattrocki Dane Loperena Tyler Ross Malic White James Vincent Meredith Mitchell Fain Jessica Ervin Leslie Neilan Spencer Neilan Drama, Romance"
7857,14921,17718,tt6057032,gook,2017,Drama,Justin Chon,Simone Baker Justin Chon Curtiss Cook Jr. David So Kirlew 'bliss' Vilbon Chris Jai Alex Domenique Batiste Ignacio Bautista Teaira T. Bryant Sang Chon Jeff Corbett Terence Dickson Cesar Garcia Xzavier Gray Sharyn Grose,7.0,15,Justin Chon Simone Baker Justin Chon Curtiss Cook Jr. David So Kirlew 'bliss' Vilbon Chris Jai Alex Domenique Batiste Ignacio Bautista Teaira T. Bryant Sang Chon Jeff Corbett Terence Dickson Cesar Garcia Xzavier Gray Sharyn Grose Drama
7858,14922,17719,tt6060208,flock of four,2017,"Adventure, Comedy, Drama",Gregory Caruso,Braeden Lemasters Uriah Shelton Isaac Jay Dylan Riley Snyder Reg E. Cathey Shane Harper Coco Jones Jimmy Bellinger Nadji Jeter Gatlin Kate James Connor Paolo Anthony Laciura Hannah Kat Jones Cyrus Farmer Nathan Davis Jr.,6.1,15,"Gregory Caruso Braeden Lemasters Uriah Shelton Isaac Jay Dylan Riley Snyder Reg E. Cathey Shane Harper Coco Jones Jimmy Bellinger Nadji Jeter Gatlin Kate James Connor Paolo Anthony Laciura Hannah Kat Jones Cyrus Farmer Nathan Davis Jr. Adventure, Comedy, Drama"
7859,14923,17720,tt6061074,first match,2018,"Drama, Sport",Olivia Newman,Elvire Emanuelle Yahya Abdul-Mateen II Colman Domingo Jharrel Jerome Kim Ramirez Jared Kemp Mugga Kamika Desrosiers Kawari Desrosiers Jimmy Gary Jr. Antonio Ortiz Travis Raeburn Tyson Sheppard Allen Maldonado Leronne Kornegay,6.3,15,"Olivia Newman Elvire Emanuelle Yahya Abdul-Mateen II Colman Domingo Jharrel Jerome Kim Ramirez Jared Kemp Mugga Kamika Desrosiers Kawari Desrosiers Jimmy Gary Jr. Antonio Ortiz Travis Raeburn Tyson Sheppard Allen Maldonado Leronne Kornegay Drama, Sport"
7861,14925,17724,tt6063090,light of my life,2019,"Drama, Sci-Fi, Thriller",Casey Affleck,Anna Pniowsky Casey Affleck Tom Bower Elisabeth Moss Hrothgar Mathews Timothy Webber Thelonius Serrell-Freed Jesse James Pierce Tommy Clarke Lloyd Cunningham Kory Grim Michael Ching Dee Jay Jackson Patrick Keating Sydnee Parker Anderson,6.6,15,"Casey Affleck Anna Pniowsky Casey Affleck Tom Bower Elisabeth Moss Hrothgar Mathews Timothy Webber Thelonius Serrell-Freed Jesse James Pierce Tommy Clarke Lloyd Cunningham Kory Grim Michael Ching Dee Jay Jackson Patrick Keating Sydnee Parker Anderson Drama, Sci-Fi, Thriller"
7862,14934,17737,tt6074834,delaware shore,2018,Drama,Raghav Peri,James Robinson Jr. Kevin D. Benton Bella Dontine Ed Aristone Emily McKinley Hill Kevin Austra Jason R. Maga Kirsten Valania Erin Shann Brenda Carey Kevin Francis Rebekah Moss Eansst Trower Nate Farrar Gail Wagner,9.1,15,Raghav Peri James Robinson Jr. Kevin D. Benton Bella Dontine Ed Aristone Emily McKinley Hill Kevin Austra Jason R. Maga Kirsten Valania Erin Shann Brenda Carey Kevin Francis Rebekah Moss Eansst Trower Nate Farrar Gail Wagner Drama
7866,14943,17748,tt6093618,antiquities,2018,Comedy,Daniel Campbell,Ashley Greene Mary Steenburgen Michaela Watkins Andrew J. West Michael Gladis Natalie Canerday Ingrid Haas Jason Scott Morgan Jennifer Pierce Mathus Troy Anthony Hogan Graham Gordy David An Damon McKinnis Melanie Haynes Kristen Bear,6.5,15,Daniel Campbell Ashley Greene Mary Steenburgen Michaela Watkins Andrew J. West Michael Gladis Natalie Canerday Ingrid Haas Jason Scott Morgan Jennifer Pierce Mathus Troy Anthony Hogan Graham Gordy David An Damon McKinnis Melanie Haynes Kristen Bear Comedy
7867,14944,17749,tt6094746,"rupert, rupert & rupert",2019,"Comedy, Drama",Tom Sands,Sandy Batchelor Daisy Keeping Adam Astill Ben Porter Pandora Clifford Tom Knight Clifford Barry Jan Goodman Melanie Gayle Hudson Lister Janette Edisford Holly Woodhouse Ed Jones Ewen MacIntosh Graham Vanas,6.2,15,"Tom Sands Sandy Batchelor Daisy Keeping Adam Astill Ben Porter Pandora Clifford Tom Knight Clifford Barry Jan Goodman Melanie Gayle Hudson Lister Janette Edisford Holly Woodhouse Ed Jones Ewen MacIntosh Graham Vanas Comedy, Drama"
7868,14945,17750,tt6095472,the angry birds movie 2,2019,"Animation, Adventure, Comedy","Thurop Van Orman, John Rice",Jason Sudeikis Josh Gad Leslie Jones Bill Hader Rachel Bloom Awkwafina Sterling K. Brown Eugenio Derbez Tiffany Haddish Danny McBride Peter Dinklage Pete Davidson Zach Woods Dove Cameron Maya Rudolph,6.4,15,"Thurop Van Orman, John Rice Jason Sudeikis Josh Gad Leslie Jones Bill Hader Rachel Bloom Awkwafina Sterling K. Brown Eugenio Derbez Tiffany Haddish Danny McBride Peter Dinklage Pete Davidson Zach Woods Dove Cameron Maya Rudolph Animation, Adventure, Comedy"
7869,14953,17761,tt6101458,damat kogusu,2017,"Crime, Drama",Ilker Savaskurt,Ibrahim Akoz Zülfü Hamit Altin Turgay Atalay Baris Atay Serdar Bordonaci Kirkor Dinckayikci Caner Erdem Senol Erdogan Feriha Eyüpoglu Halit Karaata Cem Kenar Münibe Millet Musa Can Pekcan Feyzan Soykan Gokhan Yikilkan,6.5,15,"Ilker Savaskurt Ibrahim Akoz Zülfü Hamit Altin Turgay Atalay Baris Atay Serdar Bordonaci Kirkor Dinckayikci Caner Erdem Senol Erdogan Feriha Eyüpoglu Halit Karaata Cem Kenar Münibe Millet Musa Can Pekcan Feyzan Soykan Gokhan Yikilkan Crime, Drama"
7870,14954,17762,tt6101602,madeline's madeline,2018,"Drama, Mystery, Thriller",Josephine Decker,Helena Howard Miranda July Molly Parker Okwui Okpokwasili Sunita Mani Eva Steinmetz Felipe Bonilla Lolo Haha Jorge Torres-Torres Lisa Tharps Dana Eskelson Sophie Traub Charlotte Hornsby Jaron Elijah Hopkins Jamal Batts,6.4,15,"Josephine Decker Helena Howard Miranda July Molly Parker Okwui Okpokwasili Sunita Mani Eva Steinmetz Felipe Bonilla Lolo Haha Jorge Torres-Torres Lisa Tharps Dana Eskelson Sophie Traub Charlotte Hornsby Jaron Elijah Hopkins Jamal Batts Drama, Mystery, Thriller"
7871,14956,17764,tt6103962,it's all good,2016,Comedy,Aaron Fronk,Vince DeGaetano Cooper Johnson Aaron Fronk Tawny Newsome Mary Morrice Dan McGuinness Bill Boehler Ripper Brown Adam Shalzi Callie Deering Joette Waters Brian Morris Patrick Lindhorst F James Arnold Devin Bethea,6.8,15,Aaron Fronk Vince DeGaetano Cooper Johnson Aaron Fronk Tawny Newsome Mary Morrice Dan McGuinness Bill Boehler Ripper Brown Adam Shalzi Callie Deering Joette Waters Brian Morris Patrick Lindhorst F James Arnold Devin Bethea Comedy
7872,14957,17766,tt6105098,the lion king,2019,"Animation, Adventure, Drama",Jon Favreau,Chiwetel Ejiofor John Oliver James Earl Jones John Kani Alfre Woodard JD McCrary Shahadi Wright Joseph Penny Johnson Jerald Keegan-Michael Key Eric André Florence Kasumba Seth Rogen Billy Eichner Amy Sedaris Chance the Rapper,6.9,15,"Jon Favreau Chiwetel Ejiofor John Oliver James Earl Jones John Kani Alfre Woodard JD McCrary Shahadi Wright Joseph Penny Johnson Jerald Keegan-Michael Key Eric André Florence Kasumba Seth Rogen Billy Eichner Amy Sedaris Chance the Rapper Animation, Adventure, Drama"
7873,14959,17770,tt6107548,late night,2019,"Comedy, Drama",Nisha Ganatra,Emma Thompson Mindy Kaling John Lithgow Hugh Dancy Reid Scott Denis O'Hare Max Casella Paul Walter Hauser John Early Jia Patel Luke Slattery Ike Barinholtz Marc Kudisch Amy Ryan Megalyn Echikunwoke,6.5,15,"Nisha Ganatra Emma Thompson Mindy Kaling John Lithgow Hugh Dancy Reid Scott Denis O'Hare Max Casella Paul Walter Hauser John Early Jia Patel Luke Slattery Ike Barinholtz Marc Kudisch Amy Ryan Megalyn Echikunwoke Comedy, Drama"
7875,14961,17772,tt6108178,disobedience,2017,"Drama, Romance",Sebastián Lelio,Anton Lesser Alessandro Nivola Allan Corduner Nicholas Woodeson David Fleeshman Steve Furst Rachel Weisz Trevor Allan Davies Sophia Brown Anthony Dowding Bernice Stegers Clara Francis Rachel McAdams Lia Cohen Cara Horgan,6.6,15,"Sebastián Lelio Anton Lesser Alessandro Nivola Allan Corduner Nicholas Woodeson David Fleeshman Steve Furst Rachel Weisz Trevor Allan Davies Sophia Brown Anthony Dowding Bernice Stegers Clara Francis Rachel McAdams Lia Cohen Cara Horgan Drama, Romance"
7876,14966,17778,tt6113488,the case for christ,2017,"Biography, Drama",Jon Gunn,Erika Christensen Faye Dunaway Frankie Faison Robert Forster Brett Rice L. Scott Caldwell Mike Vogel Meredith Andrews Rus Blackwell Tracey Bonner Matthew Brenher Mark Campbell Jordan Cox David de Vos Renell Gibbs,6.3,15,"Jon Gunn Erika Christensen Faye Dunaway Frankie Faison Robert Forster Brett Rice L. Scott Caldwell Mike Vogel Meredith Andrews Rus Blackwell Tracey Bonner Matthew Brenher Mark Campbell Jordan Cox David de Vos Renell Gibbs Biography, Drama"
7877,14968,17780,tt6116856,the night comes for us,2018,"Action, Thriller",Timo Tjahjanto,Iko Uwais Joe Taslim Julie Estelle Hannah Al Rashid Dian Sastrowardoyo Zack Lee Sunny Pang Shareefa Daanish Abimana Aryasatya Salvita Decorte Epy Kusnandar Asha Kenyeri Bermudez Morgan Oey Dimas Anggara Revaldo,7.0,15,"Timo Tjahjanto Iko Uwais Joe Taslim Julie Estelle Hannah Al Rashid Dian Sastrowardoyo Zack Lee Sunny Pang Shareefa Daanish Abimana Aryasatya Salvita Decorte Epy Kusnandar Asha Kenyeri Bermudez Morgan Oey Dimas Anggara Revaldo Action, Thriller"
7878,14970,17783,tt6119856,irreplaceable you,2018,"Comedy, Drama, Romance",Stephanie Laing,Gugu Mbatha-Raw Michiel Huisman Steve Coogan Timothy Simons Jacki Weaver Kate McKinnon Christopher Walken Zach Cherry Jessie Ennis Glenn Fleshler Zabryna Guevara Brian Tyree Henry Rick Holmes Alanna Masterson Gayle Rankin,6.4,15,"Stephanie Laing Gugu Mbatha-Raw Michiel Huisman Steve Coogan Timothy Simons Jacki Weaver Kate McKinnon Christopher Walken Zach Cherry Jessie Ennis Glenn Fleshler Zabryna Guevara Brian Tyree Henry Rick Holmes Alanna Masterson Gayle Rankin Comedy, Drama, Romance"
7879,14971,17784,tt6122306,wild honey,2017,Comedy,Francis Stokes,Rusty Schwimmer Timothy Omundson Todd Stashwick Stephnie Weir Stephanie Jane Markham Kassie Hight Pam Mack Gabriel Olds Rachael Drummond Jessica A. Caesar Rizwan Manji Greer Bishop Katia Gomez Ashley Ryan Colby Scott Anderson,6.1,15,Francis Stokes Rusty Schwimmer Timothy Omundson Todd Stashwick Stephnie Weir Stephanie Jane Markham Kassie Hight Pam Mack Gabriel Olds Rachael Drummond Jessica A. Caesar Rizwan Manji Greer Bishop Katia Gomez Ashley Ryan Colby Scott Anderson Comedy
7880,14972,17787,tt6126006,solo!,2018,"Comedy, Musical, Romance",Nic Cornwall,Tristam Summers Candela Gómez Jaime Pujol Ben Freeman Martin Trenaman Luing Andrews Diego Braguinsky Ximo Vidal Jesús Tavallo Andrés Poveda Pako Donet Donet María Josep Gonga Mike Hall Anne Rogers Evelí Donet Chaveli,6.3,15,"Nic Cornwall Tristam Summers Candela Gómez Jaime Pujol Ben Freeman Martin Trenaman Luing Andrews Diego Braguinsky Ximo Vidal Jesús Tavallo Andrés Poveda Pako Donet Donet María Josep Gonga Mike Hall Anne Rogers Evelí Donet Chaveli Comedy, Musical, Romance"
7882,14979,17794,tt6133130,professor marston and the wonder women,2017,"Biography, Drama",Angela Robinson,Luke Evans Rebecca Hall Bella Heathcote Connie Britton Monica Giordano JJ Feild Chris Conroy Oliver Platt Maggie Castle Alexa Havins Sharon Kubo Allie Gallerani Christopher Jon Gombos Forry Buckingham Stacy Fischer,7.1,15,"Angela Robinson Luke Evans Rebecca Hall Bella Heathcote Connie Britton Monica Giordano JJ Feild Chris Conroy Oliver Platt Maggie Castle Alexa Havins Sharon Kubo Allie Gallerani Christopher Jon Gombos Forry Buckingham Stacy Fischer Biography, Drama"
7883,14981,17796,tt6133806,an hour behind,2017,"Drama, Romance",Brian Brough,Emily Rose Barry Watson Alesandra Durham Casey Elliott Scott Christopher Aubrey Reynolds Brooklyn Brough Shona Kay K. Danor Gerald Sela Vave Michael Birkeland Sarah Kent Cameron Harford Rick Macy Kristen Marie Jensen,6.5,15,"Brian Brough Emily Rose Barry Watson Alesandra Durham Casey Elliott Scott Christopher Aubrey Reynolds Brooklyn Brough Shona Kay K. Danor Gerald Sela Vave Michael Birkeland Sarah Kent Cameron Harford Rick Macy Kristen Marie Jensen Drama, Romance"
7885,14985,17803,tt6139732,aladdin,2019,"Adventure, Family, Fantasy",Guy Ritchie,Will Smith Mena Massoud Naomi Scott Marwan Kenzari Navid Negahban Nasim Pedrad Billy Magnussen Jordan A. Nash Taliyah Blair Aubrey Lin Amir Boutrous Numan Acar Omari Bernard Nathaniel Ellul Sebastien Torkia,7.0,15,"Guy Ritchie Will Smith Mena Massoud Naomi Scott Marwan Kenzari Navid Negahban Nasim Pedrad Billy Magnussen Jordan A. Nash Taliyah Blair Aubrey Lin Amir Boutrous Numan Acar Omari Bernard Nathaniel Ellul Sebastien Torkia Adventure, Family, Fantasy"
7887,14987,17806,tt6141246,the aeronauts,2019,"Action, Adventure, Drama",Tom Harper,Felicity Jones Vincent Perez Phoebe Fox Lewin Lloyd Himesh Patel Eddie Redmayne Robert Glenister Tim McInnerny Thomas Arnold Tom Courtenay Anne Reid Lisa Jackson Rebecca Front Elsa Alili Connie Price,6.6,15,"Tom Harper Felicity Jones Vincent Perez Phoebe Fox Lewin Lloyd Himesh Patel Eddie Redmayne Robert Glenister Tim McInnerny Thomas Arnold Tom Courtenay Anne Reid Lisa Jackson Rebecca Front Elsa Alili Connie Price Action, Adventure, Drama"
7889,14993,17812,tt6144092,en el séptimo día,2017,Drama,Jim McKay,Fernando Cardona Gilberto Jimenez Abel Perez Genoel Ramírez Alfonso Velazquez Alejandro Huitzil Gilberto Arenas Ricardo Gonzalez Eduardo Espinosa Cristofer Huitzil Donal Brophy Delfino Solis Ernesto Lucero Christopher Gabriel Núñez Alex Halpern,6.9,15,Jim McKay Fernando Cardona Gilberto Jimenez Abel Perez Genoel Ramírez Alfonso Velazquez Alejandro Huitzil Gilberto Arenas Ricardo Gonzalez Eduardo Espinosa Cristofer Huitzil Donal Brophy Delfino Solis Ernesto Lucero Christopher Gabriel Núñez Alex Halpern Drama
7890,14995,17814,tt6145612,thomas & friends: journey beyond sodor,2017,"Animation, Musical",David Stoten,Mark Moraghan John Hasler Joseph May Darren Boyd Sophie Colquhoun Jim Howick Colin McFarlane Lucy Montgomery Jules de Jongh Teresa Gallagher Rasmus Hardiker William Hope Steven Kynman Rob Rackstraw Nigel Pilkington,6.3,15,"David Stoten Mark Moraghan John Hasler Joseph May Darren Boyd Sophie Colquhoun Jim Howick Colin McFarlane Lucy Montgomery Jules de Jongh Teresa Gallagher Rasmus Hardiker William Hope Steven Kynman Rob Rackstraw Nigel Pilkington Animation, Musical"
7891,14997,17816,tt6146586,john wick: chapter 3 - parabellum,2019,"Action, Crime, Thriller",Chad Stahelski,Keanu Reeves Halle Berry Ian McShane Laurence Fishburne Mark Dacascos Asia Kate Dillon Lance Reddick Tobias Segal Anjelica Huston Saïd Taghmaoui Jerome Flynn Randall Duk Kim Margaret Daly Robin Lord Taylor Susan Blommaert,7.5,15,"Chad Stahelski Keanu Reeves Halle Berry Ian McShane Laurence Fishburne Mark Dacascos Asia Kate Dillon Lance Reddick Tobias Segal Anjelica Huston Saïd Taghmaoui Jerome Flynn Randall Duk Kim Margaret Daly Robin Lord Taylor Susan Blommaert Action, Crime, Thriller"
7892,14999,17818,tt6148766,pure country pure heart,2017,"Drama, Music",Damon Santostefano,Laura Bell Bundy Ronny Cox Amanda Detmer Willie Nelson Cozi Zuehlsdorff Shawn Michaels Matthew Barnes Myra Turley Lawrence Turner Kaitlyn Bausch Patti Brindley Jerri Tubbs Dara Sisterhen Elton LeBlanc David Shiflett,6.3,15,"Damon Santostefano Laura Bell Bundy Ronny Cox Amanda Detmer Willie Nelson Cozi Zuehlsdorff Shawn Michaels Matthew Barnes Myra Turley Lawrence Turner Kaitlyn Bausch Patti Brindley Jerri Tubbs Dara Sisterhen Elton LeBlanc David Shiflett Drama, Music"
7895,15004,17824,tt6150942,becks,2017,"Drama, Musical, Romance","Daniel Powell, Elizabeth Rohrbaugh",Lena Hall Mena Suvari Christine Lahti Dan Fogler Michael Zegen Hayley Kiyoko Darren Ritchie Rebecca Drysdale Natalie Gold Sas Goldberg Morgan Weed Sarah Wilson Isabella Farrell Wally Dunn Maxim Swinton,6.3,15,"Daniel Powell, Elizabeth Rohrbaugh Lena Hall Mena Suvari Christine Lahti Dan Fogler Michael Zegen Hayley Kiyoko Darren Ritchie Rebecca Drysdale Natalie Gold Sas Goldberg Morgan Weed Sarah Wilson Isabella Farrell Wally Dunn Maxim Swinton Drama, Musical, Romance"
7897,15006,17827,tt6151714,plateia amerikis,2016,Drama,Yannis Sakaridis,Yannis Stankoglou Makis Papadimitriou Vassilis Koukalani Ksenia Dania Sultan Amir Rea Pediaditaki Themis Bazaka Errikos Litsis Dorothea Howlader Kostas Kourtidis Nikkos J. Frangos Nikos Mylonas Petros Santovito Alexandros Logothetis Achilleas Kyriakidis,6.5,15,Yannis Sakaridis Yannis Stankoglou Makis Papadimitriou Vassilis Koukalani Ksenia Dania Sultan Amir Rea Pediaditaki Themis Bazaka Errikos Litsis Dorothea Howlader Kostas Kourtidis Nikkos J. Frangos Nikos Mylonas Petros Santovito Alexandros Logothetis Achilleas Kyriakidis Drama
7899,15012,17835,tt6159520,chasing the blues,2017,Comedy,Scott Smith,Grant Rosenmeyer Ronald L. Conner Chelsea Tavares Clem Cheung Anna Maria Horsford Steve Guttenberg Jon Lovitz Billy Dec Josef Bette Michael Brunlieb Jeff Dlugolecki Christine A. Donnelly Zach Garcia Connie Hollins Tim Kazurinsky,7.0,15,Scott Smith Grant Rosenmeyer Ronald L. Conner Chelsea Tavares Clem Cheung Anna Maria Horsford Steve Guttenberg Jon Lovitz Billy Dec Josef Bette Michael Brunlieb Jeff Dlugolecki Christine A. Donnelly Zach Garcia Connie Hollins Tim Kazurinsky Comedy
7900,15014,17838,tt6162808,miss saigon: 25th anniversary,2016,"Drama, Musical, Romance",Brett Sullivan,Jon Jon Briones Eva Noblezada Alistair Brammer Kwang-Ho Hong Tamsin Carroll Hugh Maynard Rachelle Ann Go William Dao Paul Benedict Sarte Cezarah Bonner Nick Bonner Simon Bowman Greg Canestrari Julian Essex-Spurrier Callum Evans,8.2,15,"Brett Sullivan Jon Jon Briones Eva Noblezada Alistair Brammer Kwang-Ho Hong Tamsin Carroll Hugh Maynard Rachelle Ann Go William Dao Paul Benedict Sarte Cezarah Bonner Nick Bonner Simon Bowman Greg Canestrari Julian Essex-Spurrier Callum Evans Drama, Musical, Romance"
7902,15020,17844,tt6166322,john kincaid unleashed,2017,Action,JJ Stomp,Sifu Eric Bettencourt Greg Borchard Grandmaster Tony Bowles Tony Conners Nicholas Cordova Martcelo Da Silva Maggie Dickey Kaytlin Dovich Savanna Dovich Sean Enos Jacob Martin Furu Gabriella James Master Darryl James Micah James Sten Kerwin,7.8,15,JJ Stomp Sifu Eric Bettencourt Greg Borchard Grandmaster Tony Bowles Tony Conners Nicholas Cordova Martcelo Da Silva Maggie Dickey Kaytlin Dovich Savanna Dovich Sean Enos Jacob Martin Furu Gabriella James Master Darryl James Micah James Sten Kerwin Action
7903,15027,17854,tt6173484,"standing up, falling down",2019,"Comedy, Drama",Matt Ratner,Billy Crystal Ben Schwartz Grace Gummer Eloise Mumford John Behlmann David Castañeda Kevin Dunn Debra Monk Nate Corddry Caitlin McGee Leonard Ouzts Nathan James Hassan Johnson Nik Sadhnani Kelsey Reinhardt,6.4,15,"Matt Ratner Billy Crystal Ben Schwartz Grace Gummer Eloise Mumford John Behlmann David Castañeda Kevin Dunn Debra Monk Nate Corddry Caitlin McGee Leonard Ouzts Nathan James Hassan Johnson Nik Sadhnani Kelsey Reinhardt Comedy, Drama"
